ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Latitude,Longitude,City,Zip Code,Country
14902,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,Yes,,,,,
14901,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,,,,,
14899,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,No,,,,,
14898,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,,,,,
14897,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,,,,,
14890,Married,Male,30000,0,High School,Clerical,Yes,1,10+ Miles,North America,52,No,,,,,
14889,Married,Male,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No,,,,,
14887,Married,Female,30000,0,High School,Clerical,Yes,1,5-10 Miles,North America,52,No,,,,,
14878,Married,Male,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No,,,,,
14876,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,1,1-2 Miles,North America,75,No,,,,,
14873,Married,Male,30000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No,,,,,
14872,Married,Male,30000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No,,,,,
14870,Single,Female,40000,3,Partial College,Clerical,Yes,2,0-1 Miles,North America,32,No,,,,,
14869,Single,Female,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No,,,,,
14856,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No,,,,,
14765,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,47,No,,,,,
14764,Single,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No,,,,,
14763,Single,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,,,,,
14762,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,,,,,
14761,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,,,,,
14760,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No,,,,,
14759,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No,,,,,
14758,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,,,,,
14757,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes,,,,,
14754,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes,,,,,
14751,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,,,,,
14749,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,,,,,
14748,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,No,,,,,
14743,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,No,,,,,
14742,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,No,,,,,
14739,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,52,Yes,,,,,
14736,Married,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,52,No,,,,,
14734,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,53,Yes,,,,,
14729,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No,,,,,
14725,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No,,,,,
14724,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No,,,,,
14723,Single,Male,40000,4,Partial College,Clerical,Yes,0,0-1 Miles,North America,31,No,,,,,
14721,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,32,No,,,,,
14663,Married,Male,70000,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,48,No,,,,,
14661,Married,Female,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,No,,,,,
14659,Married,Male,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,No,,,,,
14658,Married,Female,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,No,,,,,
14655,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,47,No,,,,,
14654,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No,,,,,
14647,Married,Male,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes,,,,,
14644,Single,Female,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,38,No,,,,,
14643,Single,Male,50000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,39,Yes,,,,,
14642,Single,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No,,,,,
14641,Married,Male,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No,,,,,
14638,Single,Male,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,46,No,,,,,
14637,Married,Male,40000,2,High School,Skilled Manual,No,3,0-1 Miles,North America,46,No,,,,,
14635,Married,Male,40000,2,High School,Skilled Manual,Yes,2,0-1 Miles,North America,46,No,,,,,
14633,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No,,,,,
14632,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No,,,,,
14631,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes,,,,,
14630,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No,,,,,
14629,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No,,,,,
14628,Married,Male,60000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,45,No,,,,,
14627,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No,,,,,
14626,Married,Male,40000,3,High School,Skilled Manual,Yes,3,10+ Miles,North America,45,No,,,,,
14625,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,No,,,,,
14624,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No,,,,,
14623,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No,,,,,
14622,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,No,,,,,
14621,Single,Female,70000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,44,No,,,,,
14620,Married,Female,60000,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,No,,,,,
14619,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,No,,,,,
14618,Married,Female,60000,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,43,No,,,,,
14615,Single,Female,60000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,No,,,,,
14611,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No,,,,,
14609,Single,Female,50000,5,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No,,,,,
14608,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,No,,,,,
14607,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No,,,,,
14605,Single,Female,80000,4,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,41,Yes,,,,,
14604,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No,,,,,
14602,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes,,,,,
14601,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes,,,,,
14600,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No,,,,,
14595,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No,,,,,
14594,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No,,,,,
14593,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No,,,,,
14592,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No,,,,,
14591,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,Yes,,,,,
14588,Single,Male,50000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,39,No,,,,,
14587,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,39,No,,,,,
14586,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,39,No,,,,,
14583,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No,,,,,
14582,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No,,,,,
14579,Single,Male,60000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,No,,,,,
14577,Single,Female,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,38,Yes,,,,,
14574,Single,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,No,,,,,
14573,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,No,,,,,
14570,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,,,,,
14569,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,,,,,
14568,Single,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,No,,,,,
14567,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,No,,,,,
14566,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,,,,,
14564,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,37,No,,,,,
14563,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,37,No,,,,,
14562,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No,,,,,
14561,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No,,,,,
14558,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,Yes,,,,,
14519,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,,,,,
14515,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,,,,,
14514,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,,,,,
14513,Married,Female,130000,0,Graduate Degree,Management,Yes,3,0-1 Miles,North America,37,No,,,,,
14512,Married,Male,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,No,,,,,
14511,Married,Female,100000,0,Bachelors,Management,Yes,2,0-1 Miles,North America,37,No,,,,,
14509,Single,Female,90000,4,Partial College,Skilled Manual,No,3,1-2 Miles,North America,38,No,,,,,
14508,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,66,No,,,,,
14507,Married,Male,100000,3,Graduate Degree,Management,Yes,3,1-2 Miles,North America,66,No,,,,,
14506,Married,Female,90000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No,,,,,
14504,Married,Female,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,68,No,,,,,
14503,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No,,,,,
14502,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No,,,,,
14500,Single,Female,130000,3,Bachelors,Management,No,4,0-1 Miles,North America,68,No,,,,,
14499,Married,Male,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,69,No,,,,,
14493,Single,Female,70000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,53,No,,,,,
14492,Married,Male,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,53,No,,,,,
14491,Single,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No,,,,,
14490,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No,,,,,
14489,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No,,,,,
14488,Married,Male,70000,1,High School,Professional,Yes,1,1-2 Miles,North America,52,No,,,,,
14487,Married,Male,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No,,,,,
14483,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No,,,,,
14482,Married,Male,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No,,,,,
14480,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,46,No,,,,,
14479,Single,Female,170000,0,Graduate Degree,Management,No,4,0-1 Miles,North America,70,No,,,,,
14476,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,51,No,,,,,
14475,Married,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,51,No,,,,,
14469,Married,Female,100000,2,Partial College,Professional,Yes,4,1-2 Miles,North America,45,No,,,,,
14468,Single,Female,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No,,,,,
14467,Married,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No,,,,,
14466,Married,Male,90000,3,High School,Professional,Yes,1,5-10 Miles,North America,45,No,,,,,
14465,Married,Male,90000,3,High School,Professional,Yes,1,5-10 Miles,North America,45,No,,,,,
14463,Married,Female,120000,3,Partial College,Professional,Yes,4,1-2 Miles,North America,44,No,,,,,
14462,Married,Female,110000,3,Bachelors,Management,Yes,2,1-2 Miles,North America,44,No,,,,,
14460,Married,Male,100000,2,Partial College,Professional,Yes,3,1-2 Miles,North America,44,No,,,,,
14458,Married,Male,80000,4,Partial College,Professional,Yes,2,0-1 Miles,North America,44,No,,,,,
14455,Married,Female,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,43,No,,,,,
14454,Married,Female,100000,2,Graduate Degree,Management,Yes,1,0-1 Miles,North America,71,No,,,,,
14450,Married,Male,130000,2,Graduate Degree,Management,Yes,2,0-1 Miles,North America,42,No,,,,,
14446,Married,Male,80000,3,Bachelors,Management,Yes,0,2-5 Miles,North America,42,No,,,,,
14445,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No,,,,,
14444,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No,,,,,
14443,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No,,,,,
14441,Married,Male,110000,2,Bachelors,Management,Yes,3,1-2 Miles,North America,41,No,,,,,
14440,Married,Male,100000,1,Partial College,Professional,Yes,4,2-5 Miles,North America,41,Yes,,,,,
14438,Single,Female,100000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,41,Yes,,,,,
14436,Married,Male,90000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,41,Yes,,,,,
14435,Married,Female,110000,2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,73,No,,,,,
14432,Single,Male,90000,0,Graduate Degree,Management,Yes,1,5-10 Miles,North America,73,No,,,,,
14431,Married,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,49,No,,,,,
14430,Married,Female,90000,1,Partial College,Professional,Yes,0,5-10 Miles,North America,49,No,,,,,
14418,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,Yes,,,,,
14410,Married,Female,70000,2,Partial College,Professional,Yes,1,1-2 Miles,North America,56,No,,,,,
14409,Married,Male,70000,2,Partial College,Professional,Yes,1,1-2 Miles,North America,56,No,,,,,
14408,Single,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,No,,,,,
14407,Married,Male,60000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,56,No,,,,,
14405,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,56,No,,,,,
14404,Single,Female,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,56,No,,,,,
14403,Single,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,No,,,,,
14401,Married,Male,60000,1,Partial College,Professional,No,2,2-5 Miles,North America,57,No,,,,,
14399,Single,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No,,,,,
14397,Single,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No,,,,,
14396,Single,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No,,,,,
14395,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,,,,,
14393,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,,,,,
14391,Married,Male,70000,1,Bachelors,Management,Yes,1,1-2 Miles,North America,59,No,,,,,
14390,Married,Male,60000,1,Bachelors,Management,No,0,2-5 Miles,North America,58,No,,,,,
14389,Married,Male,60000,1,Bachelors,Management,Yes,0,2-5 Miles,North America,59,No,,,,,
14388,Married,Female,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,60,No,,,,,
14385,Married,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,Yes,,,,,
14384,Married,Female,60000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,61,No,,,,,
14383,Married,Male,70000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,61,No,,,,,
14376,Single,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,,,,,
14375,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No,,,,,
14373,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,No,,,,,
14372,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,No,,,,,
14371,Married,Male,40000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,,,,,
14370,Married,Female,40000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,,,,,
14369,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,,,,,
14368,Married,Male,60000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,,,,,
14365,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,Yes,,,,,
14363,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,,,,,
14361,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No,,,,,
14360,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No,,,,,
14359,Married,Male,90000,4,Bachelors,Management,Yes,1,0-1 Miles,North America,38,No,,,,,
14358,Married,Female,100000,0,Bachelors,Management,Yes,2,0-1 Miles,North America,38,No,,,,,
14353,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,No,,,,,
14352,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,No,,,,,
14351,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
14350,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No,,,,,
14349,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
14341,Married,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,27,No,,,,,
14340,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No,,,,,
14339,Single,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No,,,,,
14333,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,26,No,,,,,
14332,Single,Female,30000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,26,No,,,,,
14331,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No,,,,,
14329,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
14328,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
14327,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
14298,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes,,,,,
14296,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,No,,,,,
14295,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No,,,,,
14294,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,48,No,,,,,
14293,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No,,,,,
14291,Single,Male,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,49,No,,,,,
14282,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,32,No,,,,,
14280,Single,Male,80000,0,Bachelors,Management,No,1,2-5 Miles,North America,33,No,,,,,
14274,Married,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,,,,,
14273,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,33,No,,,,,
14271,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,,,,,
14269,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
14268,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Yes,,,,,
14266,Married,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
14265,Single,Male,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
14258,Single,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,,,,,
14257,Married,Male,170000,3,Graduate Degree,Management,Yes,2,0-1 Miles,North America,63,No,,,,,
14252,Married,Female,100000,3,Graduate Degree,Management,Yes,3,1-2 Miles,North America,63,No,,,,,
14250,Single,Male,130000,3,Bachelors,Management,No,4,0-1 Miles,North America,64,No,,,,,
14249,Married,Male,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14248,Married,Female,100000,3,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,No,,,,,
14247,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14246,Single,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14245,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14244,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14243,Single,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14241,Married,Female,110000,4,Graduate Degree,Management,Yes,1,2-5 Miles,North America,65,No,,,,,
14122,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,,,,,
14119,Single,Female,110000,1,Graduate Degree,Management,Yes,1,10+ Miles,North America,39,No,,,,,
14113,Single,Female,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,34,No,,,,,
14111,Single,Male,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,33,No,,,,,
14097,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,,,,,
14096,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,27,No,,,,,
14095,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Yes,,,,,
14094,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No,,,,,
14093,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No,,,,,
14092,Single,Male,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,No,,,,,
14091,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No,,,,,
14090,Married,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No,,,,,
14085,Married,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,,,,,
14084,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,,,,,
14082,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,,,,,
14081,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,Yes,,,,,
14079,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
14077,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
14076,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
14075,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No,,,,,
14043,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No,,,,,
14042,Married,Female,60000,0,High School,Professional,No,2,1-2 Miles,North America,49,No,,,,,
14040,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,49,No,,,,,
14035,Single,Male,80000,0,Bachelors,Management,Yes,1,2-5 Miles,North America,33,No,,,,,
14029,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,,,,,
14028,Single,Female,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,No,,,,,
14027,Married,Male,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,33,No,,,,,
14021,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
14017,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,25,Yes,,,,,
14004,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No,,,,,
14002,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No,,,,,
14001,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,29,No,,,,,
14000,Single,Male,40000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No,,,,,
13999,Married,Male,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes,,,,,
13992,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,Yes,,,,,
13991,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No,,,,,
13989,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No,,,,,
13988,Single,Male,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,No,,,,,
13986,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,27,Yes,,,,,
13985,Married,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No,,,,,
13980,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,,,,,
13951,Single,Male,60000,0,Graduate Degree,Management,Yes,1,2-5 Miles,North America,77,No,,,,,
13950,Married,Female,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,No,,,,,
